Wavenumber,Intensity,Wavenumber,Intensity
cm⁻¹,a.u.,,
,As Deposited,,UV
2447.264,0.12686,2347.11837,0.05684
2447.746,0.12662,2347.6005,0.06108
2448.229,0.12637,2348.08262,0.06499
2448.711,0.12613,2348.565,0.06822
2449.193,0.12594,2349.04712,0.07052
2449.675,0.12579,2349.52925,0.07169
2450.157,0.12568,2350.01137,0.07165
2450.639,0.12554,2350.4935,0.07042
2451.121,0.12529,2350.97562,0.06817
2451.604,0.12487,2351.458,0.06515
2452.085,0.12426,2351.94012,0.06168
2452.568,0.12348,2352.42225,0.05806
2453.05,0.12257,2352.90437,0.05454
2453.532,0.12161,2353.3865,0.05127
2454.014,0.12066,2353.86862,0.0483
2454.496,0.11973,2354.351,0.04562
2454.978,0.11885,2354.83312,0.04319
2455.46,0.118,2355.31525,0.04097
2455.943,0.1172,2355.79737,0.03893
2456.425,0.11648,2356.2795,0.03707
2456.907,0.11585,2356.76162,0.03536
2457.389,0.11534,2357.244,0.03378
2457.871,0.11495,2357.72612,0.0323
2458.353,0.11463,2358.20825,0.03093
2458.835,0.11433,2358.69037,0.0297
2459.317,0.11398,2359.1725,0.02865
2459.8,0.11354,2359.65462,0.02787
2460.282,0.11299,2360.137,0.02741
2460.764,0.11235,2360.61912,0.02724
2461.246,0.11167,2361.10125,0.02734
2461.728,0.111,2361.58337,0.02762
2462.21,0.11038,2362.0655,0.02802
2462.692,0.10987,2362.54762,0.02852
2463.174,0.10949,2363.03,0.02913
2463.656,0.10923,2363.51212,0.02995
2464.139,0.1091,2363.99425,0.03105
2464.621,0.10907,2364.47637,0.0325
2465.103,0.1091,2364.9585,0.03432
2465.585,0.10914,2365.44062,0.03646
2466.067,0.10915,2365.923,0.03887
2466.549,0.1091,2366.40512,0.04146
2467.031,0.10898,2366.88725,0.04417
2467.513,0.10881,2367.36937,0.04695
2467.996,0.10862,2367.8515,0.04977
2468.478,0.10843,2368.33362,0.05259
2468.96,0.10862,2368.816,0.05534
2469.442,0.109,2369.29812,0.05801
2469.924,0.10935,2369.78025,0.06057
2470.406,0.10965,2370.26237,0.06302
2470.888,0.1099,2370.7445,0.06544
2471.371,0.11013,2371.22662,0.06788
2471.853,0.11039,2371.709,0.07042
2472.335,0.11069,2372.19112,0.07309
2472.817,0.11106,2372.67325,0.07588
2473.299,0.11149,2373.15537,0.07871
2473.781,0.11193,2373.6375,0.08152
2474.263,0.11233,2374.11962,0.08421
2474.745,0.11267,2374.602,0.08676
2475.228,0.11292,2375.08412,0.08917
2475.71,0.11313,2375.56625,0.09151
2476.192,0.11332,2376.04837,0.09384
2476.674,0.11354,2376.5305,0.09621
2477.156,0.11378,2377.01262,0.09866
2477.638,0.11403,2377.495,0.10119
2478.12,0.11425,2377.97712,0.10378
2478.602,0.11444,2378.45925,0.10639
2479.084,0.11459,2378.94137,0.109
2479.567,0.11476,2379.4235,0.11156
2480.049,0.115,2379.90562,0.11404
2480.531,0.11532,2380.388,0.11638
2481.013,0.11573,2380.87012,0.11853
2481.495,0.11617,2381.35225,0.12045
2481.977,0.11656,2381.83437,0.12209
2482.459,0.11686,2382.3165,0.12344
2482.941,0.11701,2382.79862,0.12452
2483.424,0.11708,2383.281,0.12536
2483.906,0.11713,2383.76312,0.12603
2484.388,0.11725,2384.24525,0.1266
2484.87,0.1175,2384.72737,0.12711
2485.352,0.11791,2385.2095,0.12758
2485.834,0.11844,2385.69162,0.12801
2486.316,0.11902,2386.175,0.12838
2486.799,0.11959,2386.65712,0.12863
2487.281,0.12012,2387.13925,0.12875
2487.763,0.12061,2387.62137,0.12869
2488.245,0.12112,2388.1035,0.12846
2488.727,0.1217,2388.58562,0.12808
2489.209,0.12238,2389.068,0.12761
2489.691,0.12316,2389.55012,0.12713
2490.173,0.12399,2390.03225,0.12672
2490.656,0.12477,2390.51437,0.12643
2491.138,0.12542,2390.9965,0.12631
2491.62,0.12587,2391.47862,0.12633
2492.102,0.12611,2391.961,0.12642
2492.584,0.12614,2392.44312,0.1265
2493.066,0.12603,2392.92525,0.1265
2493.548,0.12584,2393.40737,0.12638
2494.03,0.12562,2393.8895,0.12613
2494.512,0.12541,2394.37162,0.12578
2494.995,0.12522,2394.854,0.12538
2495.477,0.12506,2395.33612,0.12499
2495.959,0.12491,2395.81825,0.12463
2496.441,0.12478,2396.30037,0.12432
2496.923,0.12468,2396.7825,0.12407
2497.405,0.12465,2397.26462,0.12387
2497.887,0.12472,2397.747,0.12373
2498.37,0.12492,2398.22912,0.12368
2498.852,0.12526,2398.71125,0.12371
2499.334,0.1257,2399.19337,0.12383
2499.816,0.1262,2399.6755,0.124
2500.298,0.1267,2400.15762,0.12417
2500.78,0.12713,2400.64,0.12428
2501.262,0.12747,2401.12212,0.12429
2501.744,0.12774,2401.60425,0.12417
2502.227,0.12797,2402.08637,0.12393
2502.709,0.12823,2402.5685,0.12359
2503.191,0.12857,2403.05062,0.12317
2503.673,0.12901,2403.533,0.1227
2504.155,0.12957,2404.01512,0.12218
2504.637,0.13022,2404.49725,0.12162
2505.119,0.13094,2404.97937,0.12101
2505.601,0.13169,2405.4615,0.12037
2506.083,0.13245,2405.94362,0.11971
2506.566,0.13322,2406.426,0.11906
2507.048,0.13399,2406.90812,0.11841
2507.53,0.13473,2407.39025,0.11777
2508.012,0.13543,2407.87237,0.11712
2508.494,0.13607,2408.3545,0.11644
2508.976,0.13664,2408.83662,0.11572
2509.458,0.13715,2409.319,0.11497
2509.94,0.13766,2409.80112,0.11423
2510.423,0.1382,2410.28325,0.11352
2510.905,0.13882,2410.76537,0.11284
2511.387,0.13955,2411.2475,0.11218
2511.869,0.14037,2411.72962,0.1115
2512.351,0.14124,2412.212,0.11077
2512.833,0.14211,2412.69412,0.10996
2513.315,0.14294,2413.17625,0.10909
2513.798,0.14369,2413.65837,0.10819
2514.28,0.14435,2414.1405,0.10731
2514.762,0.14493,2414.62262,0.10648
2515.244,0.14544,2415.105,0.1057
2515.726,0.1459,2415.58712,0.10496
2516.208,0.14634,2416.06925,0.10422
2516.69,0.1468,2416.55137,0.10345
2517.172,0.14733,2417.0335,0.10268
2517.655,0.14794,2417.51562,0.10195
2518.137,0.14869,2417.998,0.10133
2518.619,0.14954,2418.48012,0.10085
2519.101,0.15045,2418.96225,0.10052
2519.583,0.15134,2419.44437,0.1003
2520.065,0.15211,2419.9265,0.10011
2520.547,0.15268,2420.40862,0.09984
2521.029,0.15304,2420.891,0.09945
2521.511,0.15318,2421.37312,0.09892
2521.994,0.15319,2421.85525,0.09827
2522.476,0.15317,2422.33737,0.09757
2522.958,0.15321,2422.8195,0.09686
2523.44,0.15339,2423.30162,0.09616
2523.922,0.15377,2423.784,0.09546
2524.404,0.15434,2424.26612,0.09474
2524.886,0.15511,2424.74825,0.09397
2525.368,0.15604,2425.23037,0.09314
2525.851,0.15707,2425.7125,0.09228
2526.333,0.15815,2426.19462,0.0914
2526.815,0.15921,2426.677,0.09055
2527.297,0.16017,2427.15912,0.08973
2527.779,0.16099,2427.64125,0.08895
2528.261,0.16163,2428.12337,0.08819
2528.743,0.16213,2428.6055,0.08744
2529.226,0.1625,2429.08762,0.08669
2529.708,0.16283,2429.571,0.08594
2530.19,0.16316,2430.05312,0.0852
2530.672,0.16353,2430.53525,0.08446
2531.154,0.16392,2431.01737,0.08372
2531.636,0.16436,2431.4995,0.08297
2532.118,0.16481,2431.98162,0.08219
2532.6,0.16531,2432.464,0.0814
2533.083,0.16586,2432.94612,0.08063
2533.565,0.16649,2433.42825,0.07993
2534.047,0.16722,2433.91037,0.0793
2534.529,0.168,2434.3925,0.07875
2535.011,0.16878,2434.87462,0.07823
2535.493,0.16946,2435.357,0.07766
2535.975,0.16999,2435.83912,0.07699
2536.457,0.17033,2436.32125,0.07615
2536.939,0.17051,2436.80337,0.07517
2537.422,0.17062,2437.2855,0.0741
2537.904,0.17074,2437.76762,0.07303
2538.386,0.17096,2438.25,0.07205
2538.868,0.1713,2438.73212,0.07123
2539.35,0.17176,2439.21425,0.07058
2539.832,0.17228,2439.69637,0.07009
2540.314,0.17283,2440.1785,0.06967
2540.796,0.17336,2440.66062,0.06925
2541.279,0.17387,2441.143,0.06877
2541.761,0.17434,2441.62512,0.06816
2542.243,0.17481,2442.10725,0.0674
2542.725,0.17527,2442.58937,0.06648
2543.207,0.17573,2443.0715,0.0654
2543.689,0.1762,2443.55362,0.0642
2544.171,0.17668,2444.036,0.06291
2544.654,0.17719,2444.51812,0.06158
2545.135,0.17775,2445.00025,0.06026
2545.618,0.17836,2445.48237,0.05898
2546.1,0.17902,2445.9645,0.05774
2546.582,0.17965,2446.44662,0.05657
2547.064,0.18019,2446.929,0.05544
2547.546,0.18056,2447.41112,0.05436
2548.028,0.18075,2447.89325,0.05333
2548.51,0.18077,2448.37537,0.05235
2548.993,0.18069,2448.8575,0.05143
2549.475,0.18061,2449.33962,0.05056
2549.957,0.18061,2449.822,0.04969
2550.439,0.18076,2450.30412,0.0488
2550.921,0.18106,2450.78625,0.04782
2551.403,0.18149,2451.26837,0.04674
2551.885,0.18228,2451.7505,0.04555
2552.367,0.18342,2452.23262,0.0443
2552.85,0.18459,2452.715,0.04306
2553.332,0.18577,2453.19712,0.04188
2553.814,0.18697,2453.67925,0.0408
2554.296,0.18819,2454.16137,0.03984
2554.778,0.18939,2454.6435,0.03895
2555.26,0.19055,2455.12562,0.0381
2555.742,0.19164,2455.608,0.03725
2556.224,0.19262,2456.09012,0.03639
2556.707,0.19351,2456.57225,0.03554
2557.189,0.1943,2457.05437,0.0347
2557.671,0.19504,2457.5365,0.0339
2558.153,0.19575,2458.01862,0.03315
2558.635,0.19644,2458.501,0.03242
2559.117,0.19714,2458.98312,0.03169
2559.599,0.19785,2459.46525,0.03093
2560.082,0.19858,2459.94737,0.03012
2560.563,0.19934,2460.4295,0.0293
2561.046,0.2001,2460.91162,0.02847
2561.528,0.20085,2461.394,0.02768
2562.01,0.20155,2461.87612,0.02695
2562.492,0.20219,2462.35825,0.0263
2562.974,0.20273,2462.84037,0.02572
2563.456,0.2032,2463.3225,0.02525
2563.938,0.20363,2463.80462,0.02487
2564.421,0.20406,2464.287,0.0246
2564.903,0.20452,2464.76912,0.02442
2565.385,0.20504,2465.25125,0.02432
2565.867,0.20561,2465.73337,0.02426
2566.349,0.20621,2466.2155,0.02418
2566.831,0.2068,2466.69762,0.02405
2567.313,0.20737,2467.18,0.02385
2567.795,0.20791,2467.66212,0.02358
2568.278,0.20842,2468.14425,0.0233
2568.76,0.20888,2468.62637,0.02304
2569.242,0.2093,2469.1085,0.02285
2569.724,0.20964,2469.59062,0.02276
2570.206,0.20988,2470.073,0.02275
2570.688,0.21003,2470.55512,0.0228
2571.17,0.21012,2471.03725,0.02288
2571.652,0.21022,2471.51937,0.02294
2572.135,0.21038,2472.0015,0.02298
2572.617,0.21066,2472.48362,0.02298
2573.099,0.21106,2472.967,0.02295
2573.581,0.21152,2473.44912,0.02287
2574.063,0.21196,2473.93125,0.02275
2574.545,0.21232,2474.41337,0.0226
2575.027,0.21255,2474.8955,0.02241
2575.51,0.21266,2475.37762,0.02222
2575.991,0.21273,2475.86,0.02203
2576.474,0.21283,2476.34212,0.02186
2576.956,0.213,2476.82425,0.02172
2577.438,0.21327,2477.30637,0.02161
2577.92,0.21358,2477.7885,0.02151
2578.402,0.21386,2478.27062,0.0214
2578.884,0.21407,2478.753,0.02128
2579.366,0.21418,2479.23512,0.02113
2579.849,0.2142,2479.71725,0.02093
2580.331,0.21417,2480.19937,0.02069
2580.813,0.21414,2480.6815,0.0204
2581.295,0.21412,2481.16362,0.02007
2581.777,0.21409,2481.646,0.01971
2582.259,0.21401,2482.12812,0.01935
2582.741,0.21387,2482.61025,0.01903
2583.223,0.21363,2483.09237,0.01879
2583.706,0.21335,2483.5745,0.01866
2584.188,0.21306,2484.05662,0.01865
2584.67,0.21283,2484.539,0.01873
2585.152,0.21267,2485.02112,0.01887
2585.634,0.21257,2485.50325,0.01903
2586.116,0.21248,2485.98537,0.01918
2586.598,0.21234,2486.4675,0.01932
2587.08,0.21208,2486.94962,0.01946
2587.562,0.21168,2487.432,0.0196
2588.045,0.21113,2487.91412,0.01975
2588.527,0.21048,2488.39625,0.01987
2589.009,0.20977,2488.87837,0.01992
2589.491,0.20907,2489.3605,0.01987
2589.973,0.20846,2489.84262,0.01968
2590.455,0.20799,2490.325,0.0194
2590.938,0.20771,2490.80712,0.01909
2591.419,0.20766,2491.28925,0.01882
2591.902,0.20781,2491.77137,0.01866
2592.384,0.20811,2492.2535,0.01865
2592.866,0.20843,2492.73562,0.01876
2593.348,0.20865,2493.218,0.01895
2593.83,0.20864,2493.70012,0.01913
2594.312,0.20831,2494.18225,0.01925
2594.794,0.20765,2494.66437,0.01928
2595.277,0.20672,2495.1465,0.01922
2595.759,0.20561,2495.62862,0.01906
2596.241,0.20446,2496.111,0.01883
2596.723,0.20337,2496.59312,0.01853
2597.205,0.20242,2497.07525,0.01818
2597.687,0.20163,2497.55737,0.01781
2598.169,0.20101,2498.0395,0.01744
2598.651,0.20051,2498.52162,0.01716
2599.134,0.2001,2499.004,0.01703
2599.616,0.19972,2499.48612,0.01711
2600.098,0.19931,2499.96825,0.01741
2600.58,0.19881,2500.45037,0.0179
2601.062,0.19817,2500.9325,0.01851
2601.544,0.19736,2501.41462,0.01915
2602.026,0.19641,2501.897,0.01972
2602.508,0.19535,2502.37912,0.02017
2602.99,0.19426,2502.86125,0.02047
2603.473,0.19318,2503.34337,0.02064
2603.955,0.19216,2503.8255,0.02068
2604.437,0.19119,2504.30762,0.02064
2604.919,0.19022,2504.79,0.02055
2605.401,0.18919,2505.27212,0.02046
2605.883,0.18808,2505.75425,0.02043
2606.365,0.18688,2506.23637,0.02051
2606.847,0.18563,2506.7185,0.02074
2607.33,0.18438,2507.20062,0.02114
2607.812,0.1832,2507.683,0.02168
2608.294,0.1821,2508.16512,0.0223
2608.776,0.18107,2508.64725,0.0229
2609.258,0.18006,2509.12937,0.02342
2609.74,0.17904,2509.6115,0.0238
2610.222,0.17796,2510.09362,0.02404
2610.705,0.17684,2510.576,0.02416
2611.187,0.17569,2511.05812,0.02421
2611.669,0.17456,2511.54025,0.02421
2612.151,0.17347,2512.02237,0.02416
2612.633,0.17243,2512.5045,0.02404
2613.115,0.17142,2512.98662,0.02384
2613.597,0.17042,2513.469,0.02355
2614.079,0.16941,2513.95112,0.0232
2614.562,0.16837,2514.43325,0.02284
2615.044,0.1673,2514.91537,0.02254
2615.526,0.1662,2515.3975,0.02232
2616.008,0.16505,2515.87962,0.0222
2616.49,0.16381,2516.363,0.02216
2616.972,0.16247,2516.84512,0.02216
2617.454,0.16102,2517.32725,0.02217
2617.936,0.15946,2517.80937,0.0222
2618.418,0.15783,2518.2915,0.02229
2618.901,0.15618,2518.77362,0.02249
2619.383,0.15455,2519.256,0.02283
2619.865,0.15295,2519.73812,0.02334
2620.347,0.15137,2520.22025,0.02399
2620.829,0.14979,2520.70237,0.0247
2621.311,0.1482,2521.1845,0.02541
2621.793,0.14656,2521.66662,0.02605
2622.276,0.14491,2522.149,0.02658
2622.758,0.14325,2522.63112,0.02698
2623.24,0.14163,2523.11325,0.02726
2623.722,0.14004,2523.59537,0.02742
2624.204,0.13847,2524.0775,0.02749
2624.686,0.13689,2524.55962,0.02749
2625.168,0.13527,2525.042,0.02743
2625.65,0.13361,2525.52412,0.02736
2626.133,0.13189,2526.00625,0.02732
2626.615,0.13015,2526.48837,0.02735
2627.097,0.12839,2526.9705,0.02746
2627.579,0.1266,2527.45262,0.02766
2628.061,0.12478,2527.935,0.02792
2628.543,0.12287,2528.41712,0.02821
2629.025,0.12084,2528.89925,0.02849
2629.507,0.11868,2529.38137,0.02875
2629.99,0.11641,2529.8635,0.02902
2630.472,0.1141,2530.34562,0.02929
2630.954,0.11183,2530.828,0.02959
2631.436,0.10966,2531.31012,0.02989
2631.918,0.10765,2531.79225,0.03017
2632.4,0.10582,2532.27437,0.03036
2632.882,0.10412,2532.7565,0.03043
2633.364,0.10252,2533.23862,0.03035
2633.846,0.10096,2533.721,0.03016
2634.329,0.09936,2534.20312,0.0299
2634.811,0.0977,2534.68525,0.02966
2635.293,0.09594,2535.16737,0.02953
2635.775,0.09411,2535.6495,0.02956
2636.257,0.09221,2536.13162,0.02978
2636.739,0.09029,2536.614,0.03019
2637.221,0.08836,2537.09612,0.03074
2637.704,0.08759,2537.57825,0.03137
2638.186,0.08789,2538.06037,0.03201
2638.668,0.0882,2538.5425,0.03258
2639.15,0.08848,2539.02462,0.03304
2639.632,0.08869,2539.507,0.03336
2640.114,0.08879,2539.98912,0.03356
2640.596,0.0888,2540.47125,0.03367
2641.078,0.08871,2540.95337,0.03376
2641.561,0.0886,2541.4355,0.0339
2642.043,0.08848,2541.91762,0.03413
2642.525,0.0884,2542.4,0.03445
2643.007,0.08839,2542.88212,0.03486
2643.489,0.08844,2543.36425,0.0353
2643.971,0.08854,2543.84637,0.03573
2644.453,0.08869,2544.3285,0.0361
2644.935,0.08889,2544.81062,0.03641
2645.417,0.08913,2545.293,0.03668
2645.9,0.08942,2545.77512,0.03691
2646.382,0.08973,2546.25725,0.03715
2646.864,0.09002,2546.73937,0.0374
2647.346,0.09024,2547.2215,0.03764
2647.828,0.09035,2547.70362,0.03786
2648.31,0.09033,2548.186,0.03804
2648.792,0.09022,2548.66812,0.03819
2649.274,0.09006,2549.15025,0.03832
2649.757,0.08995,2549.63237,0.03848
2650.239,0.08992,2550.1145,0.03867
2650.721,0.09003,2550.59662,0.03891
2651.203,0.09028,2551.079,0.0392
2651.685,0.09062,2551.56112,0.03953
2652.167,0.09103,2552.04325,0.03988
2652.649,0.09145,2552.52537,0.04025
2653.132,0.09188,2553.0075,0.04061
2653.614,0.0923,2553.48962,0.041
2654.096,0.09271,2553.972,0.04142
2654.578,0.09311,2554.45412,0.04186
2655.06,0.09349,2554.93625,0.04234
2655.542,0.09384,2555.41837,0.04285
2656.024,0.09416,2555.9005,0.04337
2656.506,0.09445,2556.38262,0.04388
2656.989,0.09476,2556.865,0.04438
2657.471,0.09511,2557.34712,0.04483
2657.953,0.09558,2557.82925,0.04522
2658.435,0.09621,2558.31137,0.04553
2658.917,0.09701,2558.7935,0.04576
2659.399,0.09801,2559.27562,0.04594
2659.881,0.0972,2559.759,0.04612
2660.363,0.09522,2560.24112,0.04634
2660.845,0.09342,2560.72325,0.04668
2661.328,0.09179,2561.20537,0.04714
2661.81,0.09037,2561.6875,0.0477
2662.292,0.08913,2562.16962,0.04832
2662.774,0.08808,2562.652,0.04892
2663.256,0.08719,2563.13412,0.04944
2663.738,0.08646,2563.61625,0.04984
2664.22,0.08585,2564.09837,0.05012
2664.702,0.08534,2564.5805,0.05033
2665.185,0.08491,2565.06262,0.0505
2665.667,0.08454,2565.545,0.05068
2666.149,0.08421,2566.02712,0.05088
2666.631,0.08391,2566.50925,0.05108
2667.113,0.08364,2566.99137,0.05128
2667.595,0.08343,2567.4735,0.05143
2668.077,0.08329,2567.95562,0.05153
2668.56,0.08325,2568.438,0.05159
2669.042,0.08333,2568.92012,0.05163
2669.524,0.08349,2569.40225,0.05169
2670.006,0.0837,2569.88437,0.05178
2670.488,0.08389,2570.3665,0.05193
2670.97,0.08401,2570.84862,0.05213
2671.452,0.08403,2571.331,0.05241
2671.934,0.08394,2571.81312,0.05279
2672.417,0.08378,2572.29525,0.05326
2672.899,0.08363,2572.77737,0.05383
2673.381,0.08354,2573.2595,0.05447
2673.863,0.08355,2573.74162,0.05512
2674.345,0.08367,2574.224,0.05574
2674.827,0.08388,2574.70612,0.05627
2675.309,0.08415,2575.18825,0.05671
2675.791,0.08442,2575.67037,0.05705
2676.273,0.08469,2576.1525,0.05733
2676.756,0.08494,2576.63462,0.05757
2677.238,0.08518,2577.117,0.05779
2677.72,0.08543,2577.59912,0.05797
2678.202,0.08571,2578.08125,0.05808
2678.684,0.08603,2578.56337,0.05811
2679.166,0.08639,2579.0455,0.05806
2679.648,0.0868,2579.52762,0.05795
2680.13,0.08723,2580.01,0.05786
2680.613,0.08769,2580.49212,0.05787
2681.095,0.08816,2580.97425,0.05804
2681.577,0.08863,2581.45637,0.05838
2682.059,0.08907,2581.9385,0.05887
2682.541,0.08948,2582.42062,0.05945
2683.023,0.08987,2582.903,0.06004
2683.505,0.09025,2583.38512,0.06056
2683.988,0.09067,2583.86725,0.06097
2684.469,0.09115,2584.34937,0.06128
2684.952,0.0917,2584.8315,0.06149
2685.434,0.09233,2585.31362,0.06164
2685.916,0.09301,2585.796,0.06176
2686.398,0.09372,2586.27812,0.06188
2686.88,0.09443,2586.76025,0.06201
2687.362,0.09513,2587.24237,0.06216
2687.844,0.09583,2587.7245,0.06233
2688.327,0.09651,2588.20662,0.06252
2688.809,0.0972,2588.689,0.06271
2689.291,0.09789,2589.17112,0.06288
2689.773,0.09858,2589.65325,0.06301
2690.255,0.09927,2590.13537,0.06307
2690.737,0.09995,2590.6175,0.06308
2691.219,0.10064,2591.09962,0.06305
2691.701,0.10137,2591.582,0.06302
2692.184,0.10217,2592.06412,0.06304
2692.666,0.10305,2592.54625,0.06312
2693.148,0.10401,2593.02837,0.06328
2693.63,0.10501,2593.5105,0.06349
2694.112,0.10601,2593.99262,0.0637
2694.594,0.10698,2594.475,0.06387
2695.076,0.10791,2594.95712,0.06397
2695.558,0.10877,2595.43925,0.06398
2696.041,0.10959,2595.92137,0.06393
2696.523,0.11038,2596.4035,0.06384
2697.005,0.11115,2596.88562,0.06378
2697.487,0.11192,2597.368,0.06378
2697.969,0.11267,2597.85012,0.06386
2698.451,0.1134,2598.33225,0.06402
2698.933,0.11411,2598.81437,0.06426
2699.416,0.11481,2599.2965,0.06454
2699.897,0.11552,2599.77862,0.06483
2700.38,0.11623,2600.261,0.06509
2700.862,0.11693,2600.74312,0.06528
2701.344,0.11759,2601.22525,0.06541
2701.826,0.1182,2601.70737,0.06547
2702.308,0.11872,2602.1895,0.0655
2702.79,0.11917,2602.67162,0.06552
2703.272,0.11956,2603.155,0.06556
2703.755,0.11992,2603.63712,0.06564
2704.237,0.12029,2604.11925,0.06575
2704.719,0.12068,2604.60137,0.06588
2705.201,0.12108,2605.0835,0.066
2705.683,0.12148,2605.56562,0.06607
2706.165,0.12185,2606.048,0.06608
2706.647,0.12217,2606.53012,0.06602
2707.129,0.12245,2607.01225,0.06589
2707.612,0.12271,2607.49437,0.06571
2708.094,0.12294,2607.9765,0.06549
2708.576,0.12318,2608.45862,0.06525
2709.058,0.1234,2608.941,0.065
2709.54,0.12359,2609.42312,0.06475
2710.022,0.12372,2609.90525,0.06451
2710.504,0.12376,2610.38737,0.0643
2710.986,0.12372,2610.8695,0.06412
2711.469,0.12359,2611.35162,0.06397
2711.951,0.1234,2611.834,0.06382
2712.433,0.12318,2612.31612,0.06366
2712.915,0.12294,2612.79825,0.06346
2713.397,0.12273,2613.28037,0.06323
2713.879,0.12254,2613.7625,0.06297
2714.361,0.1224,2614.24462,0.06271
2714.844,0.12229,2614.727,0.06249
2715.325,0.12222,2615.20912,0.06231
2715.808,0.12214,2615.69125,0.06217
2716.29,0.12202,2616.17337,0.06208
2716.772,0.12183,2616.6555,0.06199
2717.254,0.12151,2617.13762,0.06189
2717.736,0.12107,2617.62,0.06177
2718.218,0.12052,2618.10212,0.06163
2718.7,0.1199,2618.58425,0.06146
2719.183,0.11926,2619.06637,0.06127
2719.665,0.11864,2619.5485,0.06104
2720.147,0.11806,2620.03062,0.06075
2720.629,0.11752,2620.513,0.06039
2721.111,0.117,2620.99512,0.05997
2721.593,0.11648,2621.47725,0.05951
2722.075,0.11595,2621.95937,0.05905
2722.557,0.11539,2622.4415,0.05864
2723.04,0.11483,2622.92362,0.05831
2723.522,0.11428,2623.406,0.05806
2724.004,0.11374,2623.88812,0.05787
2724.486,0.1132,2624.37025,0.0577
2724.968,0.11265,2624.85237,0.05753
2725.45,0.11208,2625.3345,0.05731
2725.932,0.11148,2625.81662,0.05705
2726.414,0.11086,2626.299,0.05674
2726.896,0.11024,2626.78112,0.0564
2727.379,0.10967,2627.26325,0.05602
2727.861,0.10914,2627.74537,0.05558
2728.343,0.10868,2628.2275,0.05508
2728.825,0.10827,2628.70962,0.05449
2729.307,0.10791,2629.192,0.05384
2729.789,0.10757,2629.67412,0.05316
2730.271,0.10725,2630.15625,0.0525
2730.753,0.10694,2630.63837,0.05192
2731.236,0.10662,2631.1205,0.05143
2731.718,0.10629,2631.60262,0.05104
2732.2,0.10592,2632.085,0.05072
2732.682,0.10552,2632.56712,0.05042
2733.164,0.10508,2633.04925,0.05009
2733.646,0.10461,2633.53137,0.0497
2734.128,0.10415,2634.0135,0.04926
2734.611,0.10372,2634.49562,0.04876
2735.093,0.10337,2634.978,0.04822
2735.575,0.10309,2635.46012,0.04766
2736.057,0.10288,2635.94225,0.04707
2736.539,0.10272,2636.42437,0.04646
2737.021,0.10261,2636.9065,0.04584
2737.503,0.10252,2637.38862,0.04518
2737.985,0.10248,2637.871,0.04452
2738.468,0.1025,2638.35312,0.04384
2738.95,0.10258,2638.83525,0.04316
2739.432,0.10271,2639.31737,0.04248
2739.914,0.10286,2639.7995,0.04178
2740.396,0.10292,2640.28162,0.04108
2740.878,0.10293,2640.764,0.04036
2741.36,0.10287,2641.24612,0.03966
